unix_timestamp,z,y,x,value
1630809000,-20,0,25,-34.166775
1630809000,-20,0,50,-24.6359591271
1630809000,-20,0,80,-78.3777510396
1630809900,-60,0,0,-257.2319121564
1630809900,-60,0,25,-110.9357549391
1630809900,-60,0,50,-95.21891964
1630809900,-60,0,80,-523.3811294064
1630809900,-40,0,0,-174.5477321679
1630809900,-40,0,25,-190.8218926839
1630809900,-40,0,50,-49.2317244975
1630809900,-40,0,80,-238.2388164975
1630809900,-20,0,0,-25.8338759196
1630809900,-20,0,25,-34.4539728156
1630809900,-20,0,50,-24.6359591271
1630809900,-20,0,80,-78.7587102876
1630810800,-60,0,0,-256.8590077116
1630810800,-60,0,25,-111.2678207004
1630810800,-60,0,50,-95.5516012599
1630810800,-60,0,80,-522.9754998231
1630811700,-60,0,0,-257.2319121564
1630811700,-60,0,25,-111.5998734375
1630811700,-60,0,50,-95.5516012599
1630811700,-60,0,80,-522.9754998231
1630811700,-40,0,0,-174.5477321679
1630811700,-40,0,25,-191.15081031
1630811700,-40,0,50,-49.9006656711
1630811700,-40,0,80,-240.4810785999
1630811700,-20,0,0,-25.8338759196
1630811700,-20,0,25,-34.4539728156
1630811700,-20,0,50,-24.6359591271
1630811700,-20,0,80,-79.0920356751
1630812600,-60,0,0,-257.60479959
1630812600,-60,0,25,-112.31137116
1630812600,-60,0,50,-95.8842698556
1630812600,-60,0,80,-522.2543274039
1630812600,-40,0,0,-174.9243726975
1630812600,-40,0,25,-191.15081031
1630812600,-40,0,50,-50.2351167216
1630812600,-40,0,80,-241.6019799999
1630812600,-20,0,0,-26.1692628519
1630812600,-20,0,25,-34.4539728156
1630812600,-20,0,50,-24.6359591271
1630812600,-20,0,80,-79.4253480384
1630813500,-40,0,0,-174.9243726975
1630813500,-40,0,25,-191.5267002204
1630813500,-40,0,50,-50.90397975
1630813500,-40,0,80,-243.0962770431
1630813500,-20,0,0,-26.1692628519
1630813500,-20,0,25,-34.4539728156
1630813500,-20,0,50,-24.6359591271
1630813500,-20,0,80,-79.8062605056
1630814400,-60,0,0,-258.3505234236
1630814400,-60,0,25,-113.0228090775
1630814400,-60,0,50,-96.2644465884
1630814400,-60,0,80,-521.8937156775
1630814400,-40,0,0,-175.2539192064
1630814400,-40,0,25,-191.8555899375
1630814400,-40,0,50,-51.1906193856
1630814400,-40,0,80,-244.2168212079
1630814400,-20,0,0,-26.1692628519
1630814400,-20,0,25,-34.4539728156
1630814400,-20,0,50,-24.9234743079
1630814400,-20,0,80,-80.1395449599
1630815300,-60,0,0,-258.3505234236
1630815300,-60,0,25,-113.3547929724
1630815300,-60,0,50,-96.5970872751
1630815300,-60,0,80,-521.4880071516
1630815300,-40,0,0,-175.2539192064
1630815300,-40,0,25,-191.8555899375
1630815300,-40,0,50,-51.5250201999
1630815300,-40,0,80,-245.3372122719
1630815300,-20,0,0,-26.1692628519
1630815300,-20,0,25,-34.4539728156
1630815300,-20,0,50,-24.6359591271
1630815300,-20,0,80,-80.1395449599
1630816200,-60,0,0,-258.3505234236
1630816200,-60,0,25,-113.73418719
1630816200,-60,0,50,-96.9297149376
1630816200,-60,0,80,-521.4880071516
1630816200,-40,0,0,-175.2539192064
1630816200,-40,0,25,-192.2314479519
1630816200,-40,0,50,-52.1937827559
1630816200,-40,0,80,-246.8775
1630816200,-20,0,0,-26.1692628519
1630816200,-20,0,25,-34.4539728156
1630816200,-20,0,50,-24.6359591271
1630816200,-20,0,80,-80.47281639
1630817100,-60,0,0,-258.7233598236
1630817100,-60,0,25,-114.0661431759
1630817100,-60,0,50,-97.3098448896
1630817100,-60,0,80,-521.1273592764
1630817100,-40,0,0,-175.5834526911
1630817100,-40,0,25,-192.2314479519
1630817100,-40,0,50,-52.5281444976
1630817100,-40,0,80,-247.9508626959
1630817100,-20,0,0,-26.4567269991
1630817100,-20,0,25,-34.4539728156
1630817100,-20,0,50,-24.6359591271
1630817100,-20,0,80,-80.47281639
1630818000,-60,0,0,-258.7233598236
1630818000,-60,0,25,-114.3980861376
1630818000,-60,0,50,-97.6424446431
1630818000,-60,0,80,-520.76669439
1630818000,-40,0,0,-175.5834526911
1630818000,-40,0,25,-192.56030976
1630818000,-40,0,50,-52.81472991
1630818000,-40,0,80,-249.0707434239
1630818000,-20,0,0,-26.4567269991
1630818000,-20,0,25,-34.4539728156
1630818000,-20,0,50,-24.9234743079
1630818000,-20,0,80,-80.8536820764
1630818900,-60,0,0,-259.0961792124
1630818900,-60,0,25,-114.3980861376
1630818900,-60,0,50,-97.6424446431
1630818900,-60,0,80,-520.3609260591
1630818900,-40,0,0,-175.9600464399
1630818900,-40,0,25,-192.8891585439
1630818900,-40,0,50,-53.1490674639
1630818900,-40,0,80,-250.1904710511
1630818900,-20,0,0,-26.4567269991
1630818900,-20,0,25,-34.4539728156
1630818900,-20,0,50,-24.6359591271
1630818900,-20,0,80,-81.1869255975
1630819800,-60,0,0,-259.0961792124
1630819800,-60,0,25,-114.7774335744
1630819800,-60,0,50,-97.9750313724
1630819800,-60,0,80,-520.0002250239
1630819800,-40,0,0,-175.9600464399
1630819800,-40,0,25,-193.2649697775
1630819800,-40,0,50,-53.8177034991
1630819800,-40,0,80,-251.3100455775
1630819800,-20,0,0,-26.4567269991
1630819800,-20,0,25,-34.4539728156
1630819800,-20,0,50,-24.6359591271
1630819800,-20,0,80,-81.1869255975
1630820700,-60,0,0,-259.46898159
1630820700,-60,0,25,-115.4412506556
1630820700,-60,0,50,-98.3551145436
1630820700,-60,0,80,-520.0002250239
1630820700,-40,0,0,-176.2895520156
1630820700,-40,0,25,-193.2649697775
1630820700,-40,0,50,-54.1520019804
1630820700,-40,0,80,-252.4294670031
1630820700,-20,0,0,-26.4567269991
1630820700,-20,0,25,-34.4539728156
1630820700,-20,0,50,-24.6359591271
1630820700,-20,0,80,-81.5677593879
1630821600,-60,0,0,-259.8417669564
1630821600,-60,0,25,-115.4412506556
1630821600,-60,0,50,-98.6876733639
1630821600,-60,0,80,-520.76669439
1630821600,-40,0,0,-176.2895520156
1630821600,-40,0,25,-193.5937906524
1630821600,-40,0,50,-54.7728074631
1630821600,-40,0,80,-253.5487353279
1630821600,-20,0,0,-26.7920897436
1630821600,-20,0,25,-34.7890248399
1630821600,-20,0,50,-24.9234743079
1630821600,-20,0,80,-81.900975
1630822500,-60,0,0,-260.2145353116
1630822500,-60,0,25,-116.1524254311
1630822500,-60,0,50,-99.02021916
1630822500,-60,0,80,-519.6395069775
1630822500,-40,0,0,-176.2895520156
1630822500,-40,0,25,-193.5937906524
1630822500,-40,0,50,-55.1070687324
1630822500,-40,0,80,-254.6678505519
1630822500,-20,0,0,-26.7920897436
1630822500,-20,0,25,-34.7890248399
1630822500,-20,0,50,-24.9234743079
1630822500,-20,0,80,-82.2341775879
1630823400,-60,0,0,-260.2145353116
1630823400,-60,0,25,-116.4842865264
1630823400,-60,0,50,-99.02021916
1630823400,-60,0,80,-520.3609260591
1630823400,-40,0,0,-176.6190445671
1630823400,-40,0,25,-193.9225985031
1630823400,-40,0,50,-55.7755521984
1630823400,-40,0,80,-255.7868126751
1630823400,-20,0,0,-27.0795331584
1630823400,-20,0,25,-34.7890248399
1630823400,-20,0,50,-24.9234743079
1630823400,-20,0,80,-82.6149645975
1630824300,-60,0,0,-260.5872866556
1630824300,-60,0,25,-116.8635404016
1630824300,-60,0,50,-99.7327734375
1630824300,-60,0,80,-521.1273592764
1630824300,-40,0,0,-176.9955915351
1630824300,-40,0,25,-194.2983629559
1630824300,-40,0,50,-56.1097743951
1630824300,-40,0,80,-256.8590077116
1630824300,-20,0,0,-27.0795331584
1630824300,-20,0,25,-35.12406384
1630824300,-20,0,50,-24.9234743079
1630824300,-20,0,80,-82.6149645975
1630825200,-60,0,0,-260.5872866556
1630825200,-60,0,25,-116.8635404016
1630825200,-60,0,50,-99.7327734375
1630825200,-60,0,80,-520.3609260591
1630826100,-60,0,0,-260.9600209884
1630826100,-60,0,25,-117.1953735879
1630826100,-60,0,50,-100.1127779319
1630826100,-60,0,80,-520.3609260591
1630826100,-40,0,0,-177.3250561776
1630826100,-40,0,25,-194.6271428976
1630826100,-40,0,50,-57.3987951516
1630826100,-40,0,80,-259.0961792124
1630826100,-20,0,0,-27.3669670044
1630826100,-20,0,25,-36.4162351239
1630826100,-20,0,50,-25.2588965916
1630826100,-20,0,80,-83.2813009311
1630827000,-60,0,0,-261.33273831
1630827000,-60,0,25,-117.52719375
1630827000,-60,0,50,-100.1127779319
1630827000,-60,0,80,-520.0002250239
1630827000,-40,0,0,-177.3250561776
1630827000,-40,0,25,-194.6271428976
1630827000,-40,0,50,-57.7329540879
1630827000,-40,0,80,-260.2145353116
1630827000,-20,0,0,-27.3669670044
1630827000,-20,0,25,-36.4162351239
1630827000,-20,0,50,-25.2588965916
1630827000,-20,0,80,-83.6620411599
1630827900,-40,0,0,-177.6545077959
1630827900,-40,0,25,-194.9559098151
1630827900,-40,0,50,-58.4012328879
1630827900,-40,0,80,-261.33273831
1630827900,-20,0,0,-27.3669670044
1630827900,-20,0,25,-38.7129500775
1630827900,-20,0,50,-25.2588965916
1630827900,-20,0,80,-83.9951749056
1630828800,-60,0,0,-261.7054386204
1630828800,-60,0,25,-118.2381930975
1630828800,-60,0,50,-100.7777448639
1630828800,-60,0,80,-521.1273592764
1630828800,-40,0,0,-178.0310079831
1630828800,-40,0,25,-195.3316274871
1630828800,-40,0,50,-58.7353527516
1630828800,-40,0,80,-262.4507882076
1630828800,-20,0,0,-27.7022943975
1630828800,-20,0,25,-41.34384975
1630828800,-20,0,50,-25.2588965916
1630828800,-20,0,80,-84.7089890751
1630829700,-60,0,0,-261.7054386204
1630829700,-60,0,25,-118.6173682959
1630829700,-60,0,50,-101.1577025775
1630829700,-60,0,80,-522.2543274039
1630829700,-40,0,0,-178.3604316924
1630829700,-40,0,25,-195.3316274871
1630829700,-40,0,50,-59.4512800311
1630829700,-40,0,80,-263.9412832476
1630829700,-20,0,0,-27.7022943975
1630829700,-20,0,25,-41.9655812799
1630829700,-20,0,50,-25.2588965916
1630829700,-20,0,80,-84.7089890751
1630830600,-60,0,0,-262.0781219196
1630830600,-60,0,25,-118.94913264
1630830600,-60,0,50,-101.4901516224
1630830600,-60,0,80,-522.6149221191
1630830600,-40,0,0,-178.7368999836
1630830600,-40,0,25,-195.6603664956
1630830600,-40,0,50,-60.1671475056
1630830600,-40,0,80,-265.05897591
1630830600,-20,0,0,-27.9897075111
1630830600,-20,0,25,-42.6350880759
1630830600,-20,0,50,-25.2588965916
1630830600,-20,0,80,-85.3751616759
1630831500,-60,0,0,-262.4507882076
1630831500,-60,0,25,-119.9917357884
1630831500,-60,0,50,-101.8225876431
1630831500,-60,0,80,-523.3811294064
1630831500,-40,0,0,-179.0662957839
1630831500,-40,0,25,-195.9890924799
1630831500,-40,0,50,-60.8352365244
1630831500,-40,0,80,-266.1765154716
1630831500,-20,0,0,-27.9897075111
1630831500,-20,0,25,-42.9698219376
1630831500,-20,0,50,-25.2588965916
1630831500,-20,0,80,-85.3751616759
1630832400,-60,0,0,-262.4507882076
1630832400,-60,0,25,-119.9917357884
1630832400,-60,0,50,-101.8225876431
1630832400,-60,0,80,-524.5077652839
1630832400,-40,0,0,-179.7721000704
1630832400,-40,0,25,-196.3647633711
1630832400,-40,0,50,-61.5509883759
1630832400,-40,0,80,-267.6197774775
1630832400,-20,0,0,-27.9897075111
1630832400,-20,0,25,-43.3045427751
1630832400,-20,0,50,-25.54639104
1630832400,-20,0,80,-85.7558083431
1630833300,-60,0,0,-262.8234374844
1630833300,-60,0,25,-120.3234461751
1630833300,-60,0,50,-101.8225876431
1630833300,-60,0,80,-524.8682536791
1630833300,-40,0,0,-180.4307967804
1630833300,-40,0,25,-196.6934614464
1630833300,-40,0,50,-61.88498544
1630833300,-40,0,80,-269.1093283959
1630833300,-20,0,0,-28.3250107164
1630833300,-20,0,25,-43.6392505884
1630833300,-20,0,50,-25.54639104
1630833300,-20,0,80,-86.0888602224
1630834200,-60,0,0,-263.19606975
1630834200,-60,0,25,-121.0342102896
1630834200,-60,0,50,-102.2024985759
1630834200,-60,0,80,-525.2287250631
1630834200,-40,0,0,-180.80717151
1630834200,-40,0,25,-197.0691004416
1630834200,-40,0,50,-62.6006495775
1630834200,-40,0,80,-270.5986071351
1630834200,-20,0,0,-28.3250107164
1630834200,-20,0,25,-43.9739453775
1630834200,-20,0,50,-25.54639104
1630834200,-20,0,80,-86.4694749936
1630835100,-60,0,0,-263.5686850044
1630835100,-60,0,25,-121.7449145991
1630835100,-60,0,50,-102.5349066876
1630835100,-60,0,80,-526.7154897084
1630835100,-40,0,0,-181.4657863536
1630835100,-40,0,25,-197.3977706079
1630835100,-40,0,50,-63.31625391
1630835100,-40,0,80,-272.0876136951
1630835100,-20,0,0,-28.6124030976
1630835100,-20,0,25,-44.3086271424
1630835100,-20,0,50,-25.54639104
1630835100,-20,0,80,-86.8024989639
1630836000,-60,0,0,-263.9412832476
1630836000,-60,0,25,-122.0765561436
1630836000,-60,0,50,-102.8673017751
1630836000,-60,0,80,-527.4812858031
1630836000,-40,0,0,-182.5006472796
1630836000,-40,0,25,-197.72642775
1630836000,-40,0,50,-64.0317984375
1630836000,-40,0,80,-273.5763480759
1630836000,-20,0,0,-28.9476821151
1630836000,-20,0,25,-44.3086271424
1630836000,-20,0,50,-25.54639104
1630836000,-20,0,80,-87.13550991
1630836900,-60,0,0,-264.3138644796
1630836900,-60,0,25,-122.7871727391
1630836900,-60,0,50,-103.2471659271
1630836900,-60,0,80,-528.6073169856
1630836900,-40,0,0,-183.5824097871
1630836900,-40,0,25,-198.1020199644
1630836900,-40,0,50,-64.6995860391
1630836900,-40,0,80,-275.4368832999
1630836900,-20,0,0,-28.6124030976
1630836900,-20,0,25,-44.5954868604
1630836900,-20,0,50,-25.54639104
1630836900,-20,0,80,-87.5160779004
1630837800,-60,0,0,-264.6864287004
1630837800,-60,0,25,-123.4977295296
1630837800,-60,0,50,-103.2471659271
1630837800,-60,0,80,-529.7331820431
1630837800,-40,0,0,-184.6170075711
1630837800,-40,0,25,-198.7592654064
1630837800,-40,0,50,-65.4150149436
1630837800,-40,0,80,-276.8785055856
1630837800,-20,0,0,-28.9476821151
1630837800,-20,0,25,-41.34384975
1630837800,-20,0,50,-25.8338759196
1630837800,-20,0,80,-87.8490609375
1630838700,-60,0,0,-265.8040192956
1630838700,-60,0,25,-124.16086191
1630838700,-60,0,50,-103.5795331056
1630838700,-60,0,80,-531.2190695484
1630838700,-40,0,0,-186.3097082679
1630838700,-40,0,25,-199.7919744156
1630838700,-40,0,50,-66.1303840431
1630838700,-40,0,80,-278.7382859376
1630838700,-20,0,0,-28.9476821151
1630838700,-20,0,25,-39.6697338975
1630838700,-20,0,50,-25.54639104
1630838700,-20,0,80,-88.1820309504
1630839600,-60,0,0,-266.8748999511
1630839600,-60,0,25,-125.2028218224
1630839600,-60,0,50,-103.9118872599
1630839600,-60,0,80,-532.7046675975
1630840500,-60,0,0,-268.3645869591
1630840500,-60,0,25,-126.2446530876
1630840500,-60,0,50,-104.2917046311
1630840500,-60,0,80,-533.82992796
1630840500,-40,0,0,-189.4590951996
1630840500,-40,0,25,-201.48158439
1630840500,-40,0,50,-67.5132613884
1630840500,-40,0,80,-282.4565708016
1630841400,-60,0,0,-269.4816735975
1630841400,-60,0,25,-127.6651247616
1630841400,-60,0,50,-104.6240308764
1630841400,-60,0,80,-535.3150172679
1630841400,-40,0,0,-187.7200290399
1630841400,-40,0,25,-202.1385619056
1630841400,-40,0,50,-68.2284550599
1630841400,-40,0,80,-283.9434084336
1630841400,-20,0,0,-27.9897075111
1630841400,-20,0,25,-39.3827099151
1630841400,-20,0,50,-25.8338759196
1630841400,-20,0,80,-89.2284233436
1630842300,-40,0,0,-183.2061605151
1630842300,-40,0,25,-202.7954873244
1630842300,-40,0,50,-68.9435889264
1630842300,-40,0,80,-285.7551237975
1630842300,-20,0,0,-27.7022943975
1630842300,-20,0,25,-39.3827099151
1630842300,-20,0,50,-25.8338759196
1630842300,-20,0,80,-89.6088977724
1630843200,-60,0,0,-272.0876136951
1630843200,-60,0,25,-130.0793775975
1630843200,-60,0,50,-105.0038163516
1630843200,-60,0,80,-537.9244727871
1630843200,-40,0,0,-180.1014549375
1630843200,-40,0,25,-203.4523606464
1630843200,-40,0,50,-69.6109932444
1630843200,-40,0,80,-287.9843723319
1630843200,-20,0,0,-27.7022943975
1630843200,-20,0,25,-39.3827099151
1630843200,-20,0,50,-25.8338759196
1630843200,-20,0,80,-89.9417989431
1630844100,-60,0,0,-273.2041899975
1630844100,-60,0,25,-131.1206065599
1630844100,-60,0,50,-105.3361146879
1630844100,-60,0,80,-539.4087638976
1630844100,-40,0,0,-177.3250561776
1630844100,-40,0,25,-204.4375729479
1630844100,-40,0,50,-70.3260114879
1630844100,-40,0,80,-289.8416116359
1630844100,-20,0,0,-27.3669670044
1630844100,-20,0,25,-39.3827099151
1630844100,-20,0,50,-25.8338759196
1630844100,-20,0,80,-89.9417989431
1630845000,-60,0,0,-274.6927202439
1630845000,-60,0,25,-132.20902656
1630845000,-60,0,50,-105.6684
1630845000,-60,0,80,-540.5330341551
1630845000,-40,0,0,-174.9243726975
1630845000,-40,0,25,-205.0943160279
1630845000,-40,0,50,-71.0409699264
1630845000,-40,0,80,-291.6984256599
1630845000,-20,0,0,-27.3669670044
1630845000,-20,0,25,-39.3827099151
1630845000,-20,0,50,-25.8338759196
1630845000,-20,0,80,-90.6551147376
1630845900,-60,0,0,-275.8089393111
1630845900,-60,0,25,-133.5811817991
1630845900,-60,0,50,-106.0481386944
1630845900,-60,0,80,-541.2974430396
1630845900,-40,0,0,-172.4759051799
1630845900,-40,0,25,-205.7510070111
1630845900,-40,0,50,-71.7082105116
1630845900,-40,0,80,-293.9260411191
1630845900,-20,0,0,-27.0795331584
1630845900,-20,0,25,-39.0478365084
1630845900,-20,0,50,-25.8338759196
1630845900,-20,0,80,-90.9879749751
1630846800,-60,0,0,-277.2504956784
1630846800,-60,0,25,-134.6219780391
1630846800,-60,0,50,-106.3803960975
1630846800,-60,0,80,-542.4214342071
1630846800,-40,0,0,-170.4035636031
1630846800,-40,0,25,-206.7359458044
1630846800,-40,0,50,-72.8042783751
1630846800,-40,0,80,-295.73552775
1630846800,-20,0,0,-27.0795331584
1630846800,-20,0,25,-39.0478365084
1630846800,-20,0,50,-25.8338759196
1630846800,-20,0,80,-91.3683707271
1630847700,-60,0,0,-278.7382859376
1630847700,-60,0,25,-135.99374016
1630847700,-60,0,50,-107.09233239
1630847700,-60,0,80,-544.2644200944
1630847700,-40,0,0,-168.3307074375
1630847700,-40,0,25,-207.0642326871
1630847700,-40,0,50,-73.8525595431
1630847700,-40,0,80,-297.9620332284
1630847700,-20,0,0,-27.0795331584
1630847700,-20,0,25,-39.0478365084
1630847700,-20,0,50,-25.8338759196
1630847700,-20,0,80,-91.7012030556
1630848600,-60,0,0,-280.2258040176
1630848600,-60,0,25,-137.0815304799
1630848600,-60,0,50,-107.4245488599
1630848600,-60,0,80,-545.3879726919
1630848600,-40,0,0,-166.5872255424
1630848600,-40,0,25,-208.04901519
1630848600,-40,0,50,-74.5195805775
1630848600,-40,0,80,-299.8169866524
1630848600,-20,0,0,-27.0795331584
1630848600,-20,0,25,-39.0478365084
1630848600,-20,0,50,-25.8338759196
1630848600,-20,0,80,-92.0340223599
1630849500,-60,0,0,-281.34126396
1630849500,-60,0,25,-138.1218939975
1630849500,-60,0,50,-107.7567523056
1630849500,-60,0,80,-546.1069591719
1630849500,-40,0,0,-164.8433797671
1630849500,-40,0,25,-208.7054717376
1630849500,-40,0,50,-75.23418816
1630849500,-40,0,80,-301.6715147964
1630849500,-20,0,0,-26.7920897436
1630849500,-20,0,25,-39.0478365084
1630849500,-20,0,50,-26.1692628519
1630849500,-20,0,80,-92.0340223599
1630850400,-60,0,0,-282.4565708016
1630850400,-60,0,25,-139.4930857116
1630850400,-60,0,50,-108.1363974384
1630850400,-60,0,80,-546.87080775
1630850400,-40,0,0,-163.4763273564
1630850400,-40,0,25,-209.3618761884
1630850400,-40,0,50,-76.2821711004
1630850400,-40,0,80,-304.2671397276
1630850400,-20,0,0,-26.7920897436
1630850400,-20,0,25,-39.0478365084
1630850400,-20,0,50,-26.1692628519
1630850400,-20,0,80,-92.7471627264
1630851300,-60,0,0,-283.5717245424
1630851300,-60,0,25,-140.5331510016
1630851300,-60,0,50,-108.4685729751
1630851300,-60,0,80,-548.7576337344
1630851300,-40,0,0,-162.0618999744
1630851300,-40,0,25,-210.3463851831
1630851300,-40,0,50,-76.9966311639
1630851300,-40,0,80,-306.0743146959
1630852200,-60,0,0,-285.05835804
1630852200,-60,0,25,-141.9512145276
1630852200,-60,0,50,-108.8007354876
1630852200,-60,0,80,-549.8356094976
1630852200,-40,0,0,-161.4017519964
1630852200,-40,0,25,-211.0026593919
1630852200,-40,0,50,-77.7110314224
1630852200,-40,0,80,-308.6685255711
1630853100,-60,0,0,-286.4982746871
1630853100,-60,0,25,-143.3217818775
1630853100,-60,0,50,-109.1803338396
1630853100,-60,0,80,-550.9583381151
1630853100,-40,0,0,-160.3642713456
1630853100,-40,0,25,-211.6588815039
1630853100,-40,0,50,-78.7587102876
1630853100,-40,0,80,-310.5210230031
1630853100,-20,0,0,-26.7920897436
1630853100,-20,0,25,-39.0478365084
1630853100,-20,0,50,-26.1692628519
1630853100,-20,0,80,-93.79299375
1630854000,-60,0,0,-287.6128734375
1630854000,-60,0,25,-144.6921256896
1630854000,-60,0,50,-109.8920348991
1630854000,-60,0,80,-552.4400855196
1630854900,-60,0,0,-288.7273190871
1630854900,-60,0,25,-145.7315477436
1630854900,-60,0,50,-110.2241415936
1630854900,-60,0,80,-553.2032969751
1630854900,-40,0,0,-159.2794949319
1630854900,-40,0,25,-213.2992088604
1630854900,-40,0,50,-80.8536820764
1630854900,-40,0,80,-314.9189999616
1630855800,-60,0,0,-290.9557510839
1630855800,-60,0,25,-147.8572376151
1630855800,-60,0,50,-110.5562352639
1630855800,-60,0,80,-554.6846058096
1630855800,-40,0,0,-159.2794949319
1630855800,-40,0,25,-213.9552486336
1630855800,-40,0,50,-81.5677593879
1630855800,-40,0,80,-317.1402234624
1630855800,-20,0,0,-26.4567269991
1630855800,-20,0,25,-38.7129500775
1630855800,-20,0,50,-26.1692628519
1630855800,-20,0,80,-94.8386961264
1630856700,-40,0,0,-158.9493176796
1630856700,-40,0,25,-214.9392106119
1630856700,-40,0,50,-82.6149645975
1630856700,-40,0,80,-319.36083456
1630856700,-20,0,0,-26.1692628519
1630856700,-20,0,25,-38.7129500775
1630856700,-20,0,50,-26.1692628519
1630856700,-20,0,80,-95.21891964
1630857600,-60,0,0,-293.1835706775
1630857600,-60,0,25,-150.2657021244
1630857600,-60,0,50,-111.5998734375
1630857600,-60,0,80,-556.9284615996
1630857600,-40,0,0,-158.9493176796
1630857600,-40,0,25,-215.5951201431
1630857600,-40,0,50,-83.6620411599
1630857600,-40,0,80,-321.5808332544
1630857600,-20,0,0,-26.1692628519
1630857600,-20,0,25,-38.7129500775
1630857600,-20,0,50,-26.4567269991
1630857600,-20,0,80,-95.5516012599
1630858500,-60,0,0,-294.6684435159
1630858500,-60,0,25,-151.3044341616
1630858500,-60,0,50,-112.31137116
1630858500,-60,0,80,-557.2874168604
1630858500,-40,0,0,-159.2794949319
1630858500,-40,0,25,-216.2509775775
1630858500,-40,0,50,-84.7089890751
1630858500,-40,0,80,-323.8002195456
1630858500,-20,0,0,-26.1692628519
1630858500,-20,0,25,-38.7129500775
1630858500,-20,0,50,-26.1692628519
1630858500,-20,0,80,-95.8842698556
1630859400,-60,0,0,-296.1066545244
1630859400,-60,0,25,-152.7206796156
1630859400,-60,0,50,-112.6433829639
1630859400,-60,0,80,-558.4090424079
1630859400,-40,0,0,-159.2794949319
1630859400,-40,0,25,-217.2346660476
1630859400,-40,0,50,-85.7558083431
1630859400,-40,0,80,-325.9727752239
1630859400,-20,0,0,-26.1692628519
1630859400,-20,0,25,-38.3780506224
1630859400,-20,0,50,-26.1692628519
1630859400,-20,0,80,-96.5970872751
1630860300,-60,0,0,-297.2199327804
1630860300,-60,0,25,-154.0894894959
1630860300,-60,0,50,-113.0228090775
1630860300,-60,0,80,-559.1716528896
1630860300,-40,0,0,-159.2794949319
1630860300,-40,0,25,-217.89039324
1630860300,-40,0,50,-86.8024989639
1630860300,-40,0,80,-328.1909494671
1630860300,-20,0,0,-25.8338759196
1630860300,-20,0,25,-38.3780506224
1630860300,-20,0,50,-26.1692628519
1630860300,-20,0,80,-96.5970872751
1630861200,-60,0,0,-298.7040656316
1630861200,-60,0,25,-155.5052644839
1630861200,-60,0,50,-113.3547929724
1630861200,-60,0,80,-559.5305018304
1630861200,-40,0,0,-159.6568244151
1630861200,-40,0,25,-218.8738863471
1630861200,-40,0,50,-87.8490609375
1630861200,-40,0,80,-330.4085113071
1630861200,-20,0,0,-25.8338759196
1630861200,-20,0,25,-38.3780506224
1630861200,-20,0,50,-26.1692628519
1630861200,-20,0,80,-96.9297149376
1630862100,-60,0,0,-299.8169866524
1630862100,-60,0,25,-156.5433474375
1630862100,-60,0,50,-113.73418719
1630862100,-60,0,80,-559.88933376
1630862100,-40,0,0,-159.9869737584
1630862100,-40,0,25,-219.5294832975
1630862100,-40,0,50,-89.2284233436
1630862100,-40,0,80,-332.6254607439
1630862100,-20,0,0,-25.8338759196
1630862100,-20,0,25,-38.3780506224
1630862100,-20,0,50,-26.1692628519
1630862100,-20,0,80,-97.3098448896
1630863000,-60,0,0,-300.9297545724
1630863000,-60,0,25,-157.9115329536
1630863000,-60,0,50,-114.3980861376
1630863000,-60,0,80,-560.2929993471
1630863000,-40,0,0,-159.9869737584
1630863000,-40,0,25,-220.1850281511
1630863000,-40,0,50,-90.2746870896
1630863000,-40,0,80,-334.4262812316
1630863000,-20,0,0,-25.54639104
1630863000,-20,0,25,-38.3780506224
1630863000,-20,0,50,-26.1692628519
1630863000,-20,0,80,-97.9750313724
1630863900,-60,0,0,-302.4132069756
1630863900,-60,0,25,-158.9493176796
1630863900,-60,0,50,-114.7774335744
1630863900,-60,0,80,-560.2929993471
1630863900,-40,0,0,-159.9869737584
1630863900,-40,0,25,-220.9341584775
1630863900,-40,0,50,-91.3683707271
1630863900,-40,0,80,-336.6421206876
1630863900,-20,0,0,-25.54639104
1630863900,-20,0,25,-38.0431381431
1630863900,-20,0,50,-26.1692628519
1630863900,-20,0,80,-97.9750313724
1630864800,-60,0,0,-303.5256176604
1630864800,-60,0,25,-159.9869737584
1630864800,-60,0,50,-115.1093486271
1630864800,-60,0,80,-559.88933376
1630864800,-40,0,0,-159.9869737584
1630864800,-40,0,25,-221.6832207591
1630864800,-40,0,50,-92.4143713311
1630864800,-40,0,80,-338.4881857596
1630864800,-20,0,0,-25.54639104
1630864800,-20,0,25,-38.3780506224
1630864800,-20,0,50,-26.4567269991
1630864800,-20,0,80,-98.6876733639
1630865700,-60,0,0,-304.2671397276
1630865700,-60,0,25,-161.02450119
1630865700,-60,0,50,-115.8205513116
1630865700,-60,0,80,-560.2929993471
1630865700,-40,0,0,-159.9869737584
1630865700,-40,0,25,-222.4322149959
1630865700,-40,0,50,-93.4602432879
1630865700,-40,0,80,-340.3338255516
1630866600,-60,0,0,-305.3329584879
1630866600,-60,0,25,-162.0618999744
1630866600,-60,0,50,-116.1524254311
1630866600,-60,0,80,-560.2929993471
1630866600,-40,0,0,-159.9869737584
1630866600,-40,0,25,-222.8066865975
1630866600,-40,0,50,-94.8386961264
1630866600,-40,0,80,-341.8100311836
1630866600,-20,0,0,-25.54639104
1630866600,-20,0,25,-38.0431381431
1630866600,-20,0,50,-26.4567269991
